ID,QUOTE_TIME_UTC,CCY_PAIR,SIDE,PRODUCT,NOTIONAL,CALL_PUT,STRIKE,EXPIRY_DATE,PREMIUM
39975,2017-11-28 06:34:00,EURUSD,Buy,,50000.0,P,1.22,2019-02-26 00:00:00,1059.0
39976,2017-11-28 06:58:00,EURUSD,Buy,,50000.0,P,1.22,2019-04-26 00:00:00,1070.0
39977,2017-11-28 06:50:00,EURUSD,Buy,,50000.0,P,1.22,2019-08-28 00:00:00,1100.0
39978,2017-11-28 07:00:00,EURUSD,Buy,,50000.0,P,1.22,2019-01-29 00:00:00,1050.0
39979,2017-11-28 07:03:00,EURUSD,Buy,,50000.0,P,1.22,2019-04-26 00:00:00,1062.0
39980,2017-11-28 07:24:00,EURUSD,Sell,,75000.0,C,1.28,2019-03-27 00:00:00,929.0
39981,2017-11-28 07:28:00,EURUSD,Buy,,50000.0,P,1.22,2019-03-27 00:00:00,1060.0
39982,2017-11-28 07:20:00,EURUSD,Buy,,50000.0,P,1.22,2019-01-29 00:00:00,1043.0
39983,2017-11-28 07:30:00,EURUSD,Buy,,50000.0,P,1.22,2019-02-26 00:00:00,1051.0
39984,2017-11-28 07:31:00,EURUSD,Sell,,75000.0,C,1.28,2019-09-26 00:00:00,1484.0
39985,2017-11-28 07:37:00,EURUSD,Buy,,50000.0,P,1.22,2019-09-26 00:00:00,1097.0
39986,2017-11-28 07:37:00,EURUSD,Sell,,75000.0,C,1.28,2019-01-29 00:00:00,746.0
39987,2017-11-28 07:51:00,EURUSD,Sell,,75000.0,C,1.28,2019-04-26 00:00:00,1034.0
39988,2017-11-28 07:58:00,EURUSD,Sell,,75000.0,C,1.28,2019-08-28 00:00:00,1460.0
39989,2017-11-28 07:52:00,EURUSD,Sell,,75000.0,C,1.28,2019-02-26 00:00:00,835.0
39990,2017-11-28 07:48:00,EURUSD,Buy,,50000.0,P,1.22,2019-05-29 00:00:00,1070.0
39991,2017-11-28 08:01:00,EURUSD,Buy,,50000.0,P,1.22,2019-07-29 00:00:00,1080.0
39992,2017-11-28 08:14:00,EURUSD,Buy,,50000.0,P,1.22,2019-06-26 00:00:00,1075.0
39993,2017-11-28 08:03:00,EURUSD,Sell,,75000.0,C,1.28,2019-06-26 00:00:00,1233.0
39994,2017-11-28 08:11:00,EURUSD,Sell,,75000.0,C,1.28,2019-07-29 00:00:00,1350.0
39995,2017-11-28 08:20:00,EURUSD,Buy,,50000.0,P,1.22,2019-08-28 00:00:00,1090.0
39996,2017-11-28 08:25:00,EURUSD,Sell,,75000.0,C,1.28,2019-05-29 00:00:00,1139.0
39997,2017-11-28 08:26:00,EURUSD,Buy,,50000.0,P,1.22,2019-09-26 00:00:00,1097.0
39998,2017-11-28 08:26:00,EURUSD,Sell,,75000.0,C,1.27,2019-08-28 00:00:00,1639.0
39999,2017-11-28 08:24:00,EURUSD,Buy,,50000.0,P,1.22,2019-08-28 00:00:00,1091.0
40000,2017-11-28 08:27:00,EURUSD,Sell,,75000.0,C,1.27,2019-07-29 00:00:00,1522.0
40001,2017-11-28 08:44:00,EURUSD,Buy,,50000.0,P,1.22,2019-07-29 00:00:00,1080.0
40002,2017-11-28 08:43:00,EURUSD,Buy,,50000.0,P,1.22,2019-01-29 00:00:00,1041.0
40003,2017-11-28 08:32:00,EURUSD,Sell,,75000.0,C,1.27,2019-01-29 00:00:00,865.0
40004,2017-11-28 08:40:00,EURUSD,Buy,,50000.0,P,1.22,2019-02-26 00:00:00,1051.0
40005,2017-11-28 08:42:00,EURUSD,Sell,,75000.0,C,1.27,2019-06-26 00:00:00,1395.0
40006,2017-11-28 08:33:00,EURUSD,Sell,,75000.0,C,1.27,2019-09-26 00:00:00,1674.0
40007,2017-11-28 08:44:00,EURUSD,Buy,,50000.0,P,1.22,2019-06-26 00:00:00,1075.0
40008,2017-11-28 08:58:00,EURUSD,Sell,,75000.0,C,1.27,2019-02-26 00:00:00,963.0
40009,2017-11-28 08:53:00,EURUSD,Buy,,50000.0,P,1.22,2019-05-29 00:00:00,1070.0
40010,2017-11-28 08:52:00,EURUSD,Sell,,75000.0,C,1.27,2019-04-26 00:00:00,1180.0
40011,2017-11-28 08:54:00,EURUSD,Buy,,50000.0,P,1.22,2019-04-26 00:00:00,1062.0
40012,2017-11-28 08:57:00,EURUSD,Buy,,50000.0,P,1.22,2019-03-27 00:00:00,1060.0
40013,2017-11-28 08:52:00,EURUSD,Sell,,75000.0,C,1.27,2019-03-27 00:00:00,1066.0
40014,2017-11-28 08:50:00,EURUSD,Sell,,75000.0,C,1.27,2019-05-29 00:00:00,1294.0
40015,2017-11-28 08:48:00,EURUSD,Buy,,5000000.0,P,1.195,2018-01-31 00:00:00,30800.0
40016,2017-11-28 08:57:00,EURUSD,Buy,,5000000.0,P,1.195,2018-02-02 00:00:00,33000.0
40017,2017-11-28 08:49:00,EURUSD,Buy,,10000000.0,C,1.1918,2018-02-08 00:00:00,89800.0
40018,2017-11-28 09:00:00,EURUSD,Buy,,200000.0,C,1.2269,2019-01-09 00:00:00,6204.0
40019,2017-11-28 09:05:00,EURUSD,Buy,,200000.0,C,1.2269,2019-01-09 00:00:00,5202.0
40020,2017-11-28 09:02:00,EURUSD,Buy,,5000000.0,P,1.195,2018-02-28 00:00:00,38950.0
40021,2017-11-28 09:12:00,EURUSD,Buy,,50000.0,P,1.21,2019-06-26 00:00:00,952.0
40022,2017-11-28 09:06:00,EURUSD,Buy,,50000.0,P,1.21,2019-01-29 00:00:00,899.0
40023,2017-11-28 09:10:00,EURUSD,Buy,,50000.0,P,1.21,2019-02-26 00:00:00,912.0
40024,2017-11-28 09:07:00,EURUSD,Buy,,50000.0,P,1.21,2019-03-27 00:00:00,925.0
40025,2017-11-28 09:03:00,EURUSD,Buy,,50000.0,P,1.21,2019-04-26 00:00:00,932.0
40026,2017-11-28 09:14:00,EURUSD,Buy,,50000.0,P,1.21,2019-05-29 00:00:00,944.0
40027,2017-11-28 09:03:00,EURUSD,Buy,,5000000.0,P,1.21,2018-02-28 00:00:00,78500.0
40028,2017-11-28 09:07:00,EURUSD,Buy,,50000.0,P,1.215,2019-02-26 00:00:00,981.0
40029,2017-11-28 09:07:00,EURUSD,Buy,,50000.0,P,1.215,2019-05-29 00:00:00,1008.0
40030,2017-11-28 09:21:00,EURUSD,Buy,,50000.0,P,1.215,2019-06-26 00:00:00,1015.0
40031,2017-11-28 09:22:00,EURUSD,Buy,,50000.0,P,1.215,2019-01-29 00:00:00,970.0
40032,2017-11-28 09:16:00,EURUSD,Buy,,50000.0,P,1.215,2019-03-27 00:00:00,992.0
40033,2017-11-28 09:26:00,EURUSD,Buy,,50000.0,P,1.215,2019-04-26 00:00:00,997.0
40034,2017-11-28 09:27:00,EURUSD,Buy,,16000000.0,P,1.21,2018-04-17 00:00:00,338688.0
40035,2017-11-28 09:25:00,EURUSD,Buy,,16000000.0,C,1.21,2018-04-17 00:00:00,189312.0
40036,2017-11-28 09:18:00,EURUSD,Buy,,16000000.0,C,1.21,2018-04-17 00:00:00,189808.0
40037,2017-11-28 09:25:00,EURUSD,Buy,,16000000.0,P,1.21,2018-04-17 00:00:00,339632.0
40038,2017-11-28 09:23:00,EURUSD,Buy,,50000.0,P,1.215,2019-04-26 00:00:00,997.0
40039,2017-11-28 09:27:00,EURUSD,Buy,,50000.0,P,1.215,2019-03-27 00:00:00,992.0
40040,2017-11-28 09:24:00,EURUSD,Buy,,50000.0,P,1.215,2019-02-26 00:00:00,981.0
40041,2017-11-28 09:30:00,EURUSD,Buy,,50000.0,P,1.215,2019-01-29 00:00:00,970.0
40042,2017-11-28 09:20:00,EURUSD,Buy,,50000.0,P,1.215,2019-06-26 00:00:00,1015.0
40043,2017-11-28 09:27:00,EURUSD,Buy,,50000.0,P,1.215,2019-05-29 00:00:00,1008.0
40044,2017-11-28 09:25:00,EURUSD,Buy,,50000.0,P,1.22,2019-06-26 00:00:00,1080.0
40045,2017-11-28 09:17:00,EURUSD,Buy,,50000.0,P,1.22,2019-05-29 00:00:00,1075.0
40046,2017-11-28 09:20:00,EURUSD,Buy,,50000.0,P,1.22,2019-01-29 00:00:00,1046.0
40047,2017-11-28 09:24:00,EURUSD,Buy,,50000.0,P,1.22,2019-02-26 00:00:00,1055.0
40048,2017-11-28 09:34:00,EURUSD,Buy,,50000.0,P,1.22,2019-04-26 00:00:00,1066.0
40049,2017-11-28 09:45:00,EURUSD,Buy,,50000.0,P,1.22,2019-03-27 00:00:00,1064.0
40050,2017-11-28 09:40:00,EURUSD,Buy,,50000.0,P,1.22,2019-03-27 00:00:00,1064.0
40051,2017-11-28 09:32:00,EURUSD,Buy,,50000.0,P,1.22,2019-04-26 00:00:00,1066.0
40052,2017-11-28 09:39:00,EURUSD,Buy,,50000.0,P,1.22,2019-05-29 00:00:00,1075.0
40053,2017-11-28 09:42:00,EURUSD,Buy,,50000.0,P,1.22,2019-02-26 00:00:00,1055.0
40054,2017-11-28 09:33:00,EURUSD,Buy,,50000.0,P,1.22,2019-06-26 00:00:00,1080.0
40055,2017-11-28 09:31:00,EURUSD,Buy,,50000.0,P,1.22,2019-01-29 00:00:00,1045.0
40056,2017-11-28 09:40:00,EURUSD,Buy,,50000.0,P,1.22,2019-05-29 00:00:00,1075.0
40057,2017-11-28 09:43:00,EURUSD,Buy,,50000.0,P,1.22,2019-06-26 00:00:00,1080.0
40058,2017-11-28 09:40:00,EURUSD,Buy,,50000.0,P,1.22,2019-01-29 00:00:00,1044.0
40059,2017-11-28 09:38:00,EURUSD,Buy,,50000.0,P,1.22,2019-04-26 00:00:00,1066.0
40060,2017-11-28 09:39:00,EURUSD,Buy,,50000.0,P,1.22,2019-03-27 00:00:00,1064.0
40061,2017-11-28 09:34:00,EURUSD,Buy,,50000.0,P,1.22,2019-02-26 00:00:00,1054.0
40062,2017-11-28 09:37:00,EURUSD,Buy,,600000.0,P,1.185,2018-02-08 00:00:00,2406.0
40063,2017-11-28 09:36:00,EURUSD,Buy,,600000.0,P,1.185,2018-02-08 00:00:00,1962.0
40064,2017-11-28 09:33:00,EURUSD,Buy,,16000000.0,C,1.21,2018-04-17 00:00:00,189808.0
40065,2017-11-28 09:38:00,EURUSD,Buy,,16000000.0,P,1.21,2018-04-17 00:00:00,339632.0
40066,2017-11-28 09:47:00,EURUSD,Buy,,500000.0,C,1.22,2018-12-27 00:00:00,14500.0
40067,2017-11-28 09:53:00,EURUSD,Buy,,5000000.0,P,1.205,2018-02-28 00:00:00,64450.0
40068,2017-11-28 09:49:00,EURUSD,Buy,,16000000.0,P,1.21,2018-04-17 00:00:00,279806.0
40069,2017-11-28 09:58:00,EURUSD,Buy,,16000000.0,C,1.21,2018-04-17 00:00:00,156354.0
40070,2017-11-28 09:52:00,EURUSD,Buy,,16000000.0,P,1.21,2018-04-17 00:00:00,282046.0
40071,2017-11-28 09:52:00,EURUSD,Buy,,16000000.0,C,1.21,2018-04-17 00:00:00,156354.0
40072,2017-11-28 09:56:00,EURUSD,Buy,,16000000.0,P,1.21,2018-04-17 00:00:00,280763.0
40073,2017-11-28 09:55:00,EURUSD,Buy,,16000000.0,C,1.21,2018-04-17 00:00:00,156837.0
40074,2017-11-28 09:54:00,EURUSD,Buy,,50000.0,P,1.22,2019-01-29 00:00:00,1049.0
40075,2017-11-28 09:53:00,EURUSD,Buy,,50000.0,P,1.22,2019-04-26 00:00:00,1068.0
40076,2017-11-28 09:50:00,EURUSD,Buy,,50000.0,P,1.22,2019-03-27 00:00:00,1066.0
40077,2017-11-28 09:48:00,EURUSD,Buy,,50000.0,P,1.22,2019-02-26 00:00:00,1057.0
40078,2017-11-28 09:50:00,EURUSD,Buy,,50000.0,P,1.22,2019-05-29 00:00:00,1077.0
40079,2017-11-28 09:56:00,EURUSD,Buy,,50000.0,P,1.22,2019-06-26 00:00:00,1082.0
40080,2017-11-28 09:52:00,EURUSD,Buy,,5000000.0,C,1.19,2018-02-28 00:00:00,55500.0
40081,2017-11-28 09:54:00,EURUSD,Buy,,5000000.0,P,1.19,2018-03-05 00:00:00,39350.0
40082,2017-11-28 09:53:00,EURUSD,Buy,,500000.0,C,1.215,2018-12-27 00:00:00,14600.0
40083,2017-11-28 09:57:00,EURUSD,Buy,,1000000.0,P,1.195,2018-01-25 00:00:00,6510.0
40084,2017-11-28 09:51:00,EURUSD,Buy,,5000000.0,P,1.19,2018-02-23 00:00:00,29500.0
40085,2017-11-28 09:56:00,EURUSD,Buy,,5000000.0,P,1.205,2018-02-23 00:00:00,64000.0
40086,2017-11-28 09:59:00,EURUSD,Sell,,30000000.0,P,1.16,2018-06-13 00:00:00,165600.0
40087,2017-11-28 09:57:00,EURUSD,Buy,,5000000.0,P,1.205,2018-02-26 00:00:00,64350.0
40088,2017-11-28 09:48:00,EURUSD,Buy,,5000000.0,P,1.2,2018-02-26 00:00:00,51700.0
40089,2017-11-28 09:46:00,EURUSD,Buy,,30000000.0,P,1.16,2018-06-13 00:00:00,180600.0
40090,2017-11-28 09:49:00,EURUSD,Buy,,30000000.0,P,1.16,2018-06-13 00:00:00,179700.0
40091,2017-11-28 10:10:00,EURUSD,Buy,,5000000.0,P,1.2,2018-02-27 00:00:00,52600.0
40092,2017-11-28 10:01:00,EURUSD,Buy,,30000000.0,P,1.16,2018-06-13 00:00:00,181500.0
40093,2017-11-28 10:01:00,EURUSD,Buy,,5000000.0,P,1.2,2018-02-28 00:00:00,52950.0
40094,2017-11-28 10:10:00,EURUSD,Buy,,1000000.0,P,1.195,2018-01-25 00:00:00,6580.0
40095,2017-11-28 10:09:00,EURUSD,Buy,,5000000.0,C,1.22,2018-03-08 00:00:00,22100.0
40096,2017-11-28 10:06:00,EURUSD,Buy,,5000000.0,C,1.225,2018-03-08 00:00:00,17400.0
40097,2017-11-28 10:09:00,EURUSD,Buy,,5000000.0,C,1.22,2018-07-09 00:00:00,81050.0
40098,2017-11-28 10:02:00,EURUSD,Buy,,5000000.0,P,1.3033,2021-01-07 00:00:00,356560.0
40099,2017-11-28 10:05:00,EURUSD,Buy,,5000000.0,C,1.3033,2021-01-07 00:00:00,302990.0
40100,2017-11-28 10:07:00,EURUSD,Buy,,5000000.0,C,1.225,2018-07-09 00:00:00,72300.0
40101,2017-11-28 10:06:00,EURUSD,Buy,,10000000.0,P,1.3033,2021-01-07 00:00:00,715643.0
40102,2017-11-28 10:01:00,EURUSD,Buy,,10000000.0,C,1.3033,2021-01-07 00:00:00,608457.0
40103,2017-11-28 10:09:00,EURUSD,Buy,,5000000.0,C,1.22,2018-02-08 00:00:00,6573.0
40104,2017-11-28 10:01:00,EURUSD,Buy,,1000000.0,P,1.187,2018-01-16 00:00:00,1140.0
40105,2017-11-28 10:03:00,EURUSD,Buy,,5000000.0,C,1.225,2018-02-08 00:00:00,4380.0
40106,2017-11-28 10:12:00,EURUSD,Buy,,5000000.0,C,1.22,2018-02-08 00:00:00,6603.0
40107,2017-11-28 10:15:00,EURUSD,Buy,,5000000.0,C,1.22,2018-02-08 00:00:00,6590.0
40108,2017-11-28 10:13:00,EURUSD,Buy,,5000000.0,C,1.225,2018-02-08 00:00:00,4352.0
40109,2017-11-28 10:15:00,EURUSD,Buy,,5000000.0,P,1.15,2018-12-21 00:00:00,44250.0
40110,2017-11-28 10:09:00,EURUSD,Buy,,5000000.0,C,1.225,2018-02-08 00:00:00,4352.0
40111,2017-11-28 10:06:00,EURUSD,Buy,,23000000.0,C,1.2092,2018-02-08 00:00:00,71682.0
40112,2017-11-28 10:07:00,EURUSD,Buy,,23000000.0,P,1.1821,2018-02-08 00:00:00,70688.0
40113,2017-11-28 10:05:00,EURUSD,Buy,,23000000.0,P,1.182,2018-02-08 00:00:00,69592.0
40114,2017-11-28 10:15:00,EURUSD,Buy,,23000000.0,C,1.209,2018-02-08 00:00:00,73238.0
40115,2017-11-28 10:11:00,EURUSD,Buy,,23000000.0,P,1.182,2018-02-08 00:00:00,69646.0
40116,2017-11-28 10:17:00,EURUSD,Buy,,23000000.0,C,1.209,2018-02-08 00:00:00,73184.0
40117,2017-11-28 10:17:00,EURUSD,Buy,,23000000.0,P,1.182,2018-02-08 00:00:00,69293.0
40118,2017-11-28 10:22:00,EURUSD,Buy,,23000000.0,C,1.209,2018-02-08 00:00:00,73537.0
40119,2017-11-28 10:16:00,EURUSD,Buy,,23000000.0,P,1.182,2018-02-08 00:00:00,67287.0
40120,2017-11-28 10:26:00,EURUSD,Buy,,23000000.0,C,1.209,2018-02-08 00:00:00,73013.0
40121,2017-11-28 10:20:00,EURUSD,Buy,,20000000.0,P,1.195,2018-09-07 00:00:00,356600.0
40122,2017-11-28 10:17:00,EURUSD,Buy,,5000000.0,C,1.19,2018-02-28 00:00:00,56450.0
40123,2017-11-28 10:17:00,EURUSD,Buy,,5000000.0,C,1.22,2018-03-08 00:00:00,21850.0
40124,2017-11-28 10:18:00,EURUSD,Buy,,5000000.0,C,1.22,2018-03-08 00:00:00,21922.0
40125,2017-11-28 10:20:00,EURUSD,Buy,,5000000.0,C,1.22,2018-03-08 00:00:00,21925.0
40126,2017-11-28 10:27:00,EURUSD,Buy,,50000000.0,C,1.208,2018-02-22 00:00:00,243000.0
40127,2017-11-28 10:17:00,EURUSD,Buy,,50000000.0,C,1.208,2018-02-22 00:00:00,246000.0
40128,2017-11-28 10:21:00,EURUSD,Buy,,5000000.0,C,1.19,2018-02-26 00:00:00,54900.0
40129,2017-11-28 10:28:00,EURUSD,Buy,,20000000.0,C,1.195,2018-02-08 00:00:00,155461.0
40130,2017-11-28 10:19:00,EURUSD,Buy,,20000000.0,P,1.195,2018-02-08 00:00:00,159139.0
40131,2017-11-28 10:20:00,EURUSD,Buy,,20000000.0,C,1.205,2018-03-02 00:00:00,140572.0
40132,2017-11-28 10:19:00,EURUSD,Sell,,20000000.0,C,1.205,2018-07-19 00:00:00,471572.0
40133,2017-11-28 10:16:00,EURUSD,Buy,,15000000.0,P,1.2075,2018-07-18 00:00:00,338250.0
40134,2017-11-28 10:20:00,EURUSD,Buy,,150000.0,C,1.165,2018-04-04 00:00:00,5690.0
40135,2017-11-28 10:18:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-28 00:00:00,5621.0
40136,2017-11-28 10:16:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-28 00:00:00,4853.0
40137,2017-11-28 10:27:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-21 00:00:00,5403.0
40138,2017-11-28 10:26:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-21 00:00:00,4734.0
40139,2017-11-28 10:18:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-14 00:00:00,4620.0
40140,2017-11-28 10:16:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-07 00:00:00,4500.0
40141,2017-11-28 10:26:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-14 00:00:00,5290.0
40142,2017-11-28 10:23:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-24 00:00:00,4283.0
40143,2017-11-28 10:18:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-17 00:00:00,4194.5
40144,2017-11-28 10:26:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-07 00:00:00,5310.0
40145,2017-11-28 10:23:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-31 00:00:00,4387.0
40146,2017-11-28 10:27:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-07 00:00:00,3763.0
40147,2017-11-28 10:44:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-14 00:00:00,3863.0
40148,2017-11-28 10:40:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-24 00:00:00,3580.0
40149,2017-11-28 10:42:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-17 00:00:00,3504.5
40150,2017-11-28 10:42:00,EURUSD,Buy,,150000.0,C,1.165,2018-04-04 00:00:00,4762.0
40151,2017-11-28 10:45:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-31 00:00:00,3667.0
40152,2017-11-28 10:44:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-28 00:00:00,4059.0
40153,2017-11-28 10:42:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-28 00:00:00,4704.0
40154,2017-11-28 10:36:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-21 00:00:00,3959.0
40155,2017-11-28 10:42:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-07 00:00:00,4444.0
40156,2017-11-28 10:34:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-14 00:00:00,4426.0
40157,2017-11-28 10:44:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-21 00:00:00,4521.0
40158,2017-11-28 10:44:00,EURUSD,Sell,,300000.0,P,1.1495,2018-02-28 00:00:00,115.0
40159,2017-11-28 10:39:00,EURUSD,Sell,,300000.0,P,1.1495,2018-03-07 00:00:00,118.0
40160,2017-11-28 10:35:00,EURUSD,Sell,,300000.0,P,1.1495,2018-03-14 00:00:00,421.0
40161,2017-11-28 10:33:00,EURUSD,Sell,,300000.0,P,1.1495,2018-03-21 00:00:00,470.0
40162,2017-11-28 10:38:00,EURUSD,Sell,,300000.0,P,1.1495,2018-03-28 00:00:00,525.0
40163,2017-11-28 10:31:00,EURUSD,Sell,,300000.0,P,1.1495,2018-04-04 00:00:00,568.0
40164,2017-11-28 10:44:00,EURUSD,Sell,,300000.0,P,1.1495,2018-01-24 00:00:00,1.0
40165,2017-11-28 10:44:00,EURUSD,Sell,,300000.0,P,1.1495,2018-01-17 00:00:00,0.0
40166,2017-11-28 10:41:00,EURUSD,Sell,,300000.0,P,1.1495,2018-02-07 00:00:00,24.0
40167,2017-11-28 10:38:00,EURUSD,Sell,,300000.0,P,1.1495,2018-02-21 00:00:00,79.0
40168,2017-11-28 10:41:00,EURUSD,Sell,,300000.0,P,1.1495,2018-01-31 00:00:00,8.0
40169,2017-11-28 10:45:00,EURUSD,Sell,,300000.0,P,1.1495,2018-02-14 00:00:00,50.0
40170,2017-11-28 10:38:00,EURUSD,Sell,,300000.0,P,1.1495,2018-02-28 00:00:00,114.0
40171,2017-11-28 10:43:00,EURUSD,Sell,,300000.0,P,1.1495,2018-02-21 00:00:00,78.0
40172,2017-11-28 10:43:00,EURUSD,Sell,,300000.0,P,1.1495,2018-03-28 00:00:00,523.0
40173,2017-11-28 10:44:00,EURUSD,Sell,,300000.0,P,1.1495,2018-03-14 00:00:00,419.0
40174,2017-11-28 10:44:00,EURUSD,Sell,,300000.0,P,1.1495,2018-03-07 00:00:00,115.0
40175,2017-11-28 10:40:00,EURUSD,Sell,,300000.0,P,1.1495,2018-01-17 00:00:00,0.0
40176,2017-11-28 10:34:00,EURUSD,Sell,,300000.0,P,1.1495,2018-01-24 00:00:00,0.0
40177,2017-11-28 10:32:00,EURUSD,Sell,,300000.0,P,1.1495,2018-01-31 00:00:00,7.0
40178,2017-11-28 10:36:00,EURUSD,Sell,,300000.0,P,1.1495,2018-02-07 00:00:00,24.0
40179,2017-11-28 10:41:00,EURUSD,Sell,,300000.0,P,1.1495,2018-02-14 00:00:00,49.0
40180,2017-11-28 10:41:00,EURUSD,Sell,,300000.0,P,1.1495,2018-03-21 00:00:00,467.0
40181,2017-11-28 10:47:00,EURUSD,Sell,,300000.0,P,1.1495,2018-04-04 00:00:00,565.0
40182,2017-11-28 10:53:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-21 00:00:00,3977.0
40183,2017-11-28 10:51:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-28 00:00:00,4721.0
40184,2017-11-28 10:53:00,EURUSD,Buy,,150000.0,C,1.165,2018-04-04 00:00:00,4780.0
40185,2017-11-28 10:58:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-07 00:00:00,3781.0
40186,2017-11-28 10:49:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-17 00:00:00,3526.0
40187,2017-11-28 10:56:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-14 00:00:00,3881.0
40188,2017-11-28 10:50:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-31 00:00:00,3687.0
40189,2017-11-28 10:59:00,EURUSD,Buy,,150000.0,C,1.165,2018-01-24 00:00:00,3600.0
40190,2017-11-28 10:56:00,EURUSD,Buy,,150000.0,C,1.165,2018-02-28 00:00:00,4078.0
40191,2017-11-28 10:56:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-07 00:00:00,4462.0
40192,2017-11-28 11:00:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-14 00:00:00,4444.0
40193,2017-11-28 10:49:00,EURUSD,Buy,,150000.0,C,1.165,2018-03-21 00:00:00,4539.0
40194,2017-11-28 10:50:00,EURUSD,Sell,,300000.0,P,1.155,2018-03-07 00:00:00,224.0
40195,2017-11-28 10:58:00,EURUSD,Sell,,300000.0,P,1.155,2018-03-14 00:00:00,549.0
40196,2017-11-28 10:49:00,EURUSD,Sell,,300000.0,P,1.155,2018-03-21 00:00:00,604.0
40197,2017-11-28 11:00:00,EURUSD,Sell,,300000.0,P,1.155,2018-01-17 00:00:00,0.0
40198,2017-11-28 10:49:00,EURUSD,Sell,,300000.0,P,1.155,2018-03-28 00:00:00,665.0
40199,2017-11-28 10:59:00,EURUSD,Sell,,300000.0,P,1.155,2018-04-04 00:00:00,714.0
40200,2017-11-28 10:49:00,EURUSD,Sell,,300000.0,P,1.155,2018-01-31 00:00:00,19.0
40201,2017-11-28 10:53:00,EURUSD,Sell,,300000.0,P,1.155,2018-02-21 00:00:00,131.0
40202,2017-11-28 10:53:00,EURUSD,Sell,,300000.0,P,1.155,2018-02-14 00:00:00,90.0
40203,2017-11-28 10:49:00,EURUSD,Sell,,300000.0,P,1.155,2018-02-07 00:00:00,49.0
40204,2017-11-28 10:51:00,EURUSD,Sell,,300000.0,P,1.155,2018-01-24 00:00:00,3.0
40205,2017-11-28 10:48:00,EURUSD,Sell,,300000.0,P,1.155,2018-02-28 00:00:00,180.0
40206,2017-11-28 10:53:00,EURUSD,Buy,,100000.0,C,1.165,2018-02-07 00:00:00,2508.0
40207,2017-11-28 10:51:00,EURUSD,Buy,,100000.0,C,1.165,2018-02-14 00:00:00,2574.0
40208,2017-11-28 10:54:00,EURUSD,Buy,,100000.0,C,1.165,2018-03-28 00:00:00,3136.0
40209,2017-11-28 10:48:00,EURUSD,Buy,,100000.0,C,1.165,2018-01-24 00:00:00,2386.0
40210,2017-11-28 10:52:00,EURUSD,Buy,,100000.0,C,1.165,2018-01-17 00:00:00,2336.0
40211,2017-11-28 10:57:00,EURUSD,Buy,,100000.0,C,1.165,2018-04-04 00:00:00,3174.0
40212,2017-11-28 10:48:00,EURUSD,Buy,,100000.0,C,1.165,2018-03-14 00:00:00,2951.0
40213,2017-11-28 10:58:00,EURUSD,Buy,,100000.0,C,1.165,2018-03-07 00:00:00,2962.0
40214,2017-11-28 10:54:00,EURUSD,Buy,,100000.0,C,1.165,2018-02-21 00:00:00,2638.0
40215,2017-11-28 11:00:00,EURUSD,Buy,,100000.0,C,1.165,2018-01-31 00:00:00,2444.0
40216,2017-11-28 10:53:00,EURUSD,Buy,,100000.0,C,1.165,2018-02-28 00:00:00,2706.0
40217,2017-11-28 10:47:00,EURUSD,Buy,,100000.0,C,1.165,2018-03-21 00:00:00,3014.0
40218,2017-11-28 10:53:00,EURUSD,Buy,,200000.0,P,1.165,2018-01-17 00:00:00,5.0
40219,2017-11-28 10:51:00,EURUSD,Buy,,200000.0,P,1.165,2018-02-07 00:00:00,109.0
40220,2017-11-28 11:03:00,EURUSD,Buy,,200000.0,P,1.165,2018-01-31 00:00:00,112.0
40221,2017-11-28 11:05:00,EURUSD,Buy,,200000.0,P,1.165,2018-01-24 00:00:00,24.0
