x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,y-count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1
0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0
0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0
0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,2
0,0,1,0,1,0,0,2,0,0,2,0,2,0,0,2,0
0,1,0,1,0,0,2,0,0,2,0,2,0,0,2,0,0
1,0,1,0,0,2,0,0,2,0,2,0,0,2,0,0,0
0,1,0,0,2,0,0,0,0,2,0,0,2,0,0,0,1
1,0,0,2,0,0,0,1,2,0,0,2,0,0,0,2,2
0,0,2,0,0,0,1,2,0,0,2,0,0,0,2,2,0
0,2,0,0,0,1,2,0,0,2,0,0,0,2,2,0,3
2,0,0,0,1,2,0,3,2,0,0,0,2,2,0,2,0
0,0,0,1,2,0,3,0,0,0,0,2,2,0,2,0,1
0,0,1,2,0,3,0,1,0,0,2,2,0,2,0,2,0
0,1,2,0,3,0,1,0,0,2,2,0,2,0,2,0,0
1,2,0,3,0,1,0,0,2,2,0,2,0,2,0,0,0
2,0,3,0,1,0,0,0,2,0,2,0,2,0,0,0,7
0,3,0,1,0,0,0,7,0,2,0,2,0,0,0,2,7
3,0,1,0,0,0,7,7,2,0,2,0,0,0,2,4,13
0,1,0,0,0,7,7,13,0,2,0,0,0,2,4,2,13
1,0,0,0,7,7,13,13,2,0,0,0,2,4,2,2,23
0,0,0,7,7,13,13,23,0,0,0,2,4,2,2,4,23
0,0,7,7,13,13,23,23,0,0,2,4,2,2,4,2,29
0,7,7,13,13,23,23,29,0,2,4,2,2,4,2,4,28
7,7,13,13,23,23,29,28,2,4,2,2,4,2,4,3,37
7,13,13,23,23,29,28,37,4,2,2,4,2,4,3,2,43
13,13,23,23,29,28,37,43,2,2,4,2,4,3,2,4,43
13,23,23,29,28,37,43,43,2,4,2,4,3,2,4,6,50
23,23,29,28,37,43,43,50,4,2,4,3,2,4,6,3,52
23,29,28,37,43,43,50,52,2,4,3,2,4,6,3,2,54
29,28,37,43,43,50,52,54,4,3,2,4,6,3,2,4,61
28,37,43,43,50,52,54,61,3,2,4,6,3,2,4,4,64
37,43,43,50,52,54,61,64,2,4,6,3,2,4,4,6,68
43,43,50,52,54,61,64,68,4,6,3,2,4,4,6,4,74
43,50,52,54,61,64,68,74,6,3,2,4,4,6,4,6,78
50,52,54,61,64,68,74,78,3,2,4,4,6,4,6,4,75
52,54,61,64,68,74,78,75,2,4,4,6,4,6,4,4,76
54,61,64,68,74,78,75,76,4,4,6,4,6,4,4,5,76
61,64,68,74,78,75,76,76,4,6,4,6,4,4,5,4,71
64,68,74,78,75,76,76,71,6,4,6,4,4,5,4,7,70
68,74,78,75,76,76,71,70,4,6,4,4,5,4,7,5,60
74,78,75,76,76,71,70,60,6,4,4,5,4,7,5,5,57
78,75,76,76,71,70,60,57,4,4,5,4,7,5,5,4,50
75,76,76,71,70,60,57,50,4,5,4,7,5,5,4,4,51
76,76,71,70,60,57,50,51,5,4,7,5,5,4,4,4,47
76,71,70,60,57,50,51,47,4,7,5,5,4,4,4,4,41
71,70,60,57,50,51,47,41,7,5,5,4,4,4,4,3,35
70,60,57,50,51,47,41,35,5,5,4,4,4,4,3,6,30
60,57,50,51,47,41,35,30,5,4,4,4,4,3,6,5,32
57,50,51,47,41,35,30,32,4,4,4,4,3,6,5,4,24
50,51,47,41,35,30,32,24,4,4,4,3,6,5,4,4,22
51,47,41,35,30,32,24,22,4,4,3,6,5,4,4,4,12
47,41,35,30,32,24,22,12,4,3,6,5,4,4,4,7,12
41,35,30,32,24,22,12,12,3,6,5,4,4,4,7,6,6
35,30,32,24,22,12,12,6,6,5,4,4,4,7,6,5,1
30,32,24,22,12,12,6,1,5,4,4,4,7,6,5,2,1
32,24,22,12,12,6,1,1,4,4,4,7,6,5,2,2,0
24,22,12,12,6,1,1,0,4,4,7,6,5,2,2,0,5
22,12,12,6,1,1,0,5,4,7,6,5,2,2,0,4,0
12,12,6,1,1,0,5,0,7,6,5,2,2,0,4,0,1
12,6,1,1,0,5,0,1,6,5,2,2,0,4,0,5,1
6,1,1,0,5,0,1,1,5,2,2,0,4,0,5,4,0
1,1,0,5,0,1,1,0,2,2,0,4,0,5,4,0,0
1,0,5,0,1,1,0,0,2,0,4,0,5,4,0,0,0
0,5,0,1,1,0,0,0,0,4,0,5,4,0,0,0,0
5,0,1,1,0,0,0,0,4,0,5,4,0,0,0,0,0
0,1,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0
1,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,2
1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3
2,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3
2,0,0,0,0,0,0,3,7,0,0,0,0,0,0,6,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,6,0,0,7,0
0,0,0,1,0,0,1,0,0,0,0,6,0,0,7,0,1
0,0,1,0,0,1,0,1,0,0,6,0,0,7,0,5,1
0,1,0,0,1,0,1,1,0,6,0,0,7,0,5,9,2
1,0,0,1,0,1,1,2,6,0,0,7,0,5,9,9,0
0,0,1,0,1,1,2,0,0,0,7,0,5,9,9,0,3
0,1,0,1,1,2,0,3,0,7,0,5,9,9,0,7,0
1,0,1,1,2,0,3,0,7,0,5,9,9,0,7,0,1
0,1,1,2,0,3,0,1,0,5,9,9,0,7,0,7,1
1,1,2,0,3,0,1,1,5,9,9,0,7,0,7,5,2
1,2,0,3,0,1,1,2,9,9,0,7,0,7,5,5,0
2,0,3,0,1,1,2,0,9,0,7,0,7,5,5,0,2
0,3,0,1,1,2,0,2,0,7,0,7,5,5,0,6,0
3,0,1,1,2,0,2,0,7,0,7,5,5,0,6,0,1
0,1,1,2,0,2,0,1,0,7,5,5,0,6,0,5,0
1,1,2,0,2,0,1,0,7,5,5,0,6,0,5,0,5
1,2,0,2,0,1,0,5,5,5,0,6,0,5,0,6,9
2,0,2,0,1,0,5,9,5,0,6,0,5,0,6,6,9
0,2,0,1,0,5,9,9,0,6,0,5,0,6,6,2,14
2,0,1,0,5,9,9,14,6,0,5,0,6,6,2,2,14
0,1,0,5,9,9,14,14,0,5,0,6,6,2,2,4,17
1,0,5,9,9,14,14,17,5,0,6,6,2,2,4,6,20
0,5,9,9,14,14,17,20,0,6,6,2,2,4,6,4,24
5,9,9,14,14,17,20,24,6,6,2,2,4,6,4,5,23
9,9,14,14,17,20,24,23,6,2,2,4,6,4,5,4,31
9,14,14,17,20,24,23,31,2,2,4,6,4,5,4,6,30
14,14,17,20,24,23,31,30,2,4,6,4,5,4,6,7,35
14,17,20,24,23,31,30,35,4,6,4,5,4,6,7,7,36
17,20,24,23,31,30,35,36,6,4,5,4,6,7,7,5,38
20,24,23,31,30,35,36,38,4,5,4,6,7,7,5,5,41
24,23,31,30,35,36,38,41,5,4,6,7,7,5,5,5,44
23,31,30,35,36,38,41,44,4,6,7,7,5,5,5,4,47
31,30,35,36,38,41,44,47,6,7,7,5,5,5,4,7,51
30,35,36,38,41,44,47,51,7,7,5,5,5,4,7,7,48
35,36,38,41,44,47,51,48,7,5,5,5,4,7,7,6,52
36,38,41,44,47,51,48,52,5,5,5,4,7,7,6,6,45
38,41,44,47,51,48,52,45,5,5,4,7,7,6,6,5,45
41,44,47,51,48,52,45,45,5,4,7,7,6,6,5,6,47
44,47,51,48,52,45,45,47,4,7,7,6,6,5,6,4,39
47,51,48,52,45,45,47,39,7,7,6,6,5,6,4,3,37
51,48,52,45,45,47,39,37,7,6,6,5,6,4,3,1,33
48,52,45,45,47,39,37,33,6,6,5,6,4,3,1,1,27
52,45,45,47,39,37,33,27,6,5,6,4,3,1,1,1,33
45,45,47,39,37,33,27,33,5,6,4,3,1,1,1,1,26
45,47,39,37,33,27,33,26,6,4,3,1,1,1,1,1,21
47,39,37,33,27,33,26,21,4,3,1,1,1,1,1,1,22
39,37,33,27,33,26,21,22,3,1,1,1,1,1,1,1,16
37,33,27,33,26,21,22,16,1,1,1,1,1,1,1,4,16
33,27,33,26,21,22,16,16,1,1,1,1,1,1,4,4,14
27,33,26,21,22,16,16,14,1,1,1,1,1,4,4,2,10
33,26,21,22,16,16,14,10,1,1,1,1,4,4,2,1,5
26,21,22,16,16,14,10,5,1,1,1,4,4,2,1,1,7
21,22,16,16,14,10,5,7,1,1,4,4,2,1,1,1,6
22,16,16,14,10,5,7,6,1,4,4,2,1,1,1,1,5
16,16,14,10,5,7,6,5,4,4,2,1,1,1,1,1,3
16,14,10,5,7,6,5,3,4,2,1,1,1,1,1,1,2
14,10,5,7,6,5,3,2,2,1,1,1,1,1,1,1,1
10,5,7,6,5,3,2,1,1,1,1,1,1,1,1,1,0
5,7,6,5,3,2,1,0,1,1,1,1,1,1,1,0,1
7,6,5,3,2,1,0,1,1,1,1,1,1,1,0,8,0
6,5,3,2,1,0,1,0,1,1,1,1,1,0,8,0,0
5,3,2,1,0,1,0,0,1,1,1,1,0,8,0,0,0
3,2,1,0,1,0,0,0,1,1,1,0,8,0,0,0,1
2,1,0,1,0,0,0,1,1,1,0,8,0,0,0,9,0
1,0,1,0,0,0,1,0,1,0,8,0,0,0,9,0,0
0,1,0,0,0,1,0,0,0,8,0,0,0,9,0,0,0
1,0,0,0,1,0,0,0,8,0,0,0,9,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4
0,0,0,0,0,0,3,4,0,0,0,0,0,0,1,1,1
0,0,0,0,0,3,4,1,0,0,0,0,0,1,1,1,1
0,0,0,0,3,4,1,1,0,0,0,0,1,1,1,1,0
0,0,0,3,4,1,1,0,0,0,0,1,1,1,1,0,2
0,0,3,4,1,1,0,2,0,0,1,1,1,1,0,1,0
0,3,4,1,1,0,2,0,0,1,1,1,1,0,1,0,1
3,4,1,1,0,2,0,1,1,1,1,1,0,1,0,1,3
4,1,1,0,2,0,1,3,1,1,1,0,1,0,1,1,0
1,1,0,2,0,1,3,0,1,1,0,1,0,1,1,0,1
1,0,2,0,1,3,0,1,1,0,1,0,1,1,0,1,3
0,2,0,1,3,0,1,3,0,1,0,1,1,0,1,1,4
2,0,1,3,0,1,3,4,1,0,1,1,0,1,1,1,0
0,1,3,0,1,3,4,0,0,1,1,0,1,1,1,0,3
1,3,0,1,3,4,0,3,1,1,0,1,1,1,0,1,1
3,0,1,3,4,0,3,1,1,0,1,1,1,0,1,1,2
0,1,3,4,0,3,1,2,0,1,1,1,0,1,1,1,0
1,3,4,0,3,1,2,0,1,1,1,0,1,1,1,0,7
3,4,0,3,1,2,0,7,1,1,0,1,1,1,0,1,18
4,0,3,1,2,0,7,18,1,0,1,1,1,0,1,1,16
0,3,1,2,0,7,18,16,0,1,1,1,0,1,1,1,23
3,1,2,0,7,18,16,23,1,1,1,0,1,1,1,1,25
1,2,0,7,18,16,23,25,1,1,0,1,1,1,1,1,34
2,0,7,18,16,23,25,34,1,0,1,1,1,1,1,4,33
0,7,18,16,23,25,34,33,0,1,1,1,1,1,4,8,42
7,18,16,23,25,34,33,42,1,1,1,1,1,4,8,5,47
18,16,23,25,34,33,42,47,1,1,1,1,4,8,5,6,54
16,23,25,34,33,42,47,54,1,1,1,4,8,5,6,6,53
23,25,34,33,42,47,54,53,1,1,4,8,5,6,6,6,61
25,34,33,42,47,54,53,61,1,4,8,5,6,6,6,4,63
34,33,42,47,54,53,61,63,4,8,5,6,6,6,4,5,71
33,42,47,54,53,61,63,71,8,5,6,6,6,4,5,6,77
42,47,54,53,61,63,71,77,5,6,6,6,4,5,6,7,77
47,54,53,61,63,71,77,77,6,6,6,4,5,6,7,6,86
54,53,61,63,71,77,77,86,6,6,4,5,6,7,6,6,88
53,61,63,71,77,77,86,88,6,4,5,6,7,6,6,6,88
61,63,71,77,77,86,88,88,4,5,6,7,6,6,6,4,93
63,71,77,77,86,88,88,93,5,6,7,6,6,6,4,3,78
71,77,77,86,88,88,93,78,6,7,6,6,6,4,3,4,87
77,77,86,88,88,93,78,87,7,6,6,6,4,3,4,5,84
77,86,88,88,93,78,87,84,6,6,6,4,3,4,5,5,67
86,88,88,93,78,87,84,67,6,6,4,3,4,5,5,4,67
88,88,93,78,87,84,67,67,6,4,3,4,5,5,4,5,62
88,93,78,87,84,67,67,62,4,3,4,5,5,4,5,6,54
93,78,87,84,67,67,62,54,3,4,5,5,4,5,6,5,55
78,87,84,67,67,62,54,55,4,5,5,4,5,6,5,6,44
87,84,67,67,62,54,55,44,5,5,4,5,6,5,6,5,42
84,67,67,62,54,55,44,42,5,4,5,6,5,6,5,4,38
67,67,62,54,55,44,42,38,4,5,6,5,6,5,4,6,30
67,62,54,55,44,42,38,30,5,6,5,6,5,4,6,6,28
62,54,55,44,42,38,30,28,6,5,6,5,4,6,6,4,25
54,55,44,42,38,30,28,25,5,6,5,4,6,6,4,4,15
55,44,42,38,30,28,25,15,6,5,4,6,6,4,4,5,12
44,42,38,30,28,25,15,12,5,4,6,6,4,4,5,5,9
42,38,30,28,25,15,12,9,4,6,6,4,4,5,5,5,12
38,30,28,25,15,12,9,12,6,6,4,4,5,5,5,4,9
30,28,25,15,12,9,12,9,6,4,4,5,5,5,4,6,5
28,25,15,12,9,12,9,5,4,4,5,5,5,4,6,6,4
25,15,12,9,12,9,5,4,4,5,5,5,4,6,6,5,1
15,12,9,12,9,5,4,1,5,5,5,4,6,6,5,5,0
12,9,12,9,5,4,1,0,5,5,4,6,6,5,5,0,1
9,12,9,5,4,1,0,1,5,4,6,6,5,5,0,5,0
12,9,5,4,1,0,1,0,4,6,6,5,5,0,5,0,0
9,5,4,1,0,1,0,0,6,6,5,5,0,5,0,0,0
5,4,1,0,1,0,0,0,6,5,5,0,5,0,0,0,1
4,1,0,1,0,0,0,1,5,5,0,5,0,0,0,5,0
1,0,1,0,0,0,1,0,5,0,5,0,0,0,5,0,0
0,1,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0
1,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,1
0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0
0,0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0
0,3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0
3,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
