x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,y-count
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0
0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1
0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2
0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,0
0,0,0,0,1,0,1,0,0,2,0,0,0,1,2,0,3
0,0,0,1,0,1,0,0,2,0,0,0,1,2,0,3,0
0,0,1,0,1,0,0,2,0,0,0,1,2,0,3,0,1
0,1,0,1,0,0,2,0,0,0,1,2,0,3,0,1,0
1,0,1,0,0,2,0,0,0,1,2,0,3,0,1,0,0
0,1,0,0,2,0,0,0,1,2,0,3,0,1,0,0,0
1,0,0,2,0,0,0,1,2,0,3,0,1,0,0,0,7
0,0,2,0,0,0,1,2,0,3,0,1,0,0,0,7,7
0,2,0,0,0,1,2,0,3,0,1,0,0,0,7,7,13
2,0,0,0,1,2,0,3,0,1,0,0,0,7,7,13,13
0,0,0,1,2,0,3,0,1,0,0,0,7,7,13,13,23
0,0,1,2,0,3,0,1,0,0,0,7,7,13,13,23,23
0,1,2,0,3,0,1,0,0,0,7,7,13,13,23,23,29
1,2,0,3,0,1,0,0,0,7,7,13,13,23,23,29,28
2,0,3,0,1,0,0,0,7,7,13,13,23,23,29,28,37
0,3,0,1,0,0,0,7,7,13,13,23,23,29,28,37,43
3,0,1,0,0,0,7,7,13,13,23,23,29,28,37,43,43
0,1,0,0,0,7,7,13,13,23,23,29,28,37,43,43,50
1,0,0,0,7,7,13,13,23,23,29,28,37,43,43,50,52
0,0,0,7,7,13,13,23,23,29,28,37,43,43,50,52,54
0,0,7,7,13,13,23,23,29,28,37,43,43,50,52,54,61
0,7,7,13,13,23,23,29,28,37,43,43,50,52,54,61,64
7,7,13,13,23,23,29,28,37,43,43,50,52,54,61,64,68
7,13,13,23,23,29,28,37,43,43,50,52,54,61,64,68,74
13,13,23,23,29,28,37,43,43,50,52,54,61,64,68,74,78
13,23,23,29,28,37,43,43,50,52,54,61,64,68,74,78,75
23,23,29,28,37,43,43,50,52,54,61,64,68,74,78,75,76
23,29,28,37,43,43,50,52,54,61,64,68,74,78,75,76,76
29,28,37,43,43,50,52,54,61,64,68,74,78,75,76,76,71
28,37,43,43,50,52,54,61,64,68,74,78,75,76,76,71,70
37,43,43,50,52,54,61,64,68,74,78,75,76,76,71,70,60
43,43,50,52,54,61,64,68,74,78,75,76,76,71,70,60,57
43,50,52,54,61,64,68,74,78,75,76,76,71,70,60,57,50
50,52,54,61,64,68,74,78,75,76,76,71,70,60,57,50,51
52,54,61,64,68,74,78,75,76,76,71,70,60,57,50,51,47
54,61,64,68,74,78,75,76,76,71,70,60,57,50,51,47,41
61,64,68,74,78,75,76,76,71,70,60,57,50,51,47,41,35
64,68,74,78,75,76,76,71,70,60,57,50,51,47,41,35,30
68,74,78,75,76,76,71,70,60,57,50,51,47,41,35,30,32
74,78,75,76,76,71,70,60,57,50,51,47,41,35,30,32,24
78,75,76,76,71,70,60,57,50,51,47,41,35,30,32,24,22
75,76,76,71,70,60,57,50,51,47,41,35,30,32,24,22,12
76,76,71,70,60,57,50,51,47,41,35,30,32,24,22,12,12
76,71,70,60,57,50,51,47,41,35,30,32,24,22,12,12,6
71,70,60,57,50,51,47,41,35,30,32,24,22,12,12,6,1
70,60,57,50,51,47,41,35,30,32,24,22,12,12,6,1,1
60,57,50,51,47,41,35,30,32,24,22,12,12,6,1,1,0
57,50,51,47,41,35,30,32,24,22,12,12,6,1,1,0,5
50,51,47,41,35,30,32,24,22,12,12,6,1,1,0,5,0
51,47,41,35,30,32,24,22,12,12,6,1,1,0,5,0,1
47,41,35,30,32,24,22,12,12,6,1,1,0,5,0,1,1
41,35,30,32,24,22,12,12,6,1,1,0,5,0,1,1,0
35,30,32,24,22,12,12,6,1,1,0,5,0,1,1,0,0
30,32,24,22,12,12,6,1,1,0,5,0,1,1,0,0,0
32,24,22,12,12,6,1,1,0,5,0,1,1,0,0,0,0
24,22,12,12,6,1,1,0,5,0,1,1,0,0,0,0,0
22,12,12,6,1,1,0,5,0,1,1,0,0,0,0,0,0
12,12,6,1,1,0,5,0,1,1,0,0,0,0,0,0,2
12,6,1,1,0,5,0,1,1,0,0,0,0,0,0,2,0
6,1,1,0,5,0,1,1,0,0,0,0,0,0,2,0,0
1,1,0,5,0,1,1,0,0,0,0,0,0,2,0,0,0
1,0,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0
0,5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0
5,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3
1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0
1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3
3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1
0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0
0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,3
0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,3,0
0,0,0,0,0,1,0,0,1,0,1,1,2,0,3,0,1
0,0,0,0,1,0,0,1,0,1,1,2,0,3,0,1,1
0,0,0,1,0,0,1,0,1,1,2,0,3,0,1,1,2
0,0,1,0,0,1,0,1,1,2,0,3,0,1,1,2,0
0,1,0,0,1,0,1,1,2,0,3,0,1,1,2,0,2
1,0,0,1,0,1,1,2,0,3,0,1,1,2,0,2,0
0,0,1,0,1,1,2,0,3,0,1,1,2,0,2,0,1
0,1,0,1,1,2,0,3,0,1,1,2,0,2,0,1,0
1,0,1,1,2,0,3,0,1,1,2,0,2,0,1,0,5
0,1,1,2,0,3,0,1,1,2,0,2,0,1,0,5,9
1,1,2,0,3,0,1,1,2,0,2,0,1,0,5,9,9
1,2,0,3,0,1,1,2,0,2,0,1,0,5,9,9,14
2,0,3,0,1,1,2,0,2,0,1,0,5,9,9,14,14
0,3,0,1,1,2,0,2,0,1,0,5,9,9,14,14,17
3,0,1,1,2,0,2,0,1,0,5,9,9,14,14,17,20
0,1,1,2,0,2,0,1,0,5,9,9,14,14,17,20,24
1,1,2,0,2,0,1,0,5,9,9,14,14,17,20,24,23
1,2,0,2,0,1,0,5,9,9,14,14,17,20,24,23,31
2,0,2,0,1,0,5,9,9,14,14,17,20,24,23,31,30
0,2,0,1,0,5,9,9,14,14,17,20,24,23,31,30,35
2,0,1,0,5,9,9,14,14,17,20,24,23,31,30,35,36
0,1,0,5,9,9,14,14,17,20,24,23,31,30,35,36,38
1,0,5,9,9,14,14,17,20,24,23,31,30,35,36,38,41
0,5,9,9,14,14,17,20,24,23,31,30,35,36,38,41,44
5,9,9,14,14,17,20,24,23,31,30,35,36,38,41,44,47
9,9,14,14,17,20,24,23,31,30,35,36,38,41,44,47,51
9,14,14,17,20,24,23,31,30,35,36,38,41,44,47,51,48
14,14,17,20,24,23,31,30,35,36,38,41,44,47,51,48,52
14,17,20,24,23,31,30,35,36,38,41,44,47,51,48,52,45
17,20,24,23,31,30,35,36,38,41,44,47,51,48,52,45,45
20,24,23,31,30,35,36,38,41,44,47,51,48,52,45,45,47
24,23,31,30,35,36,38,41,44,47,51,48,52,45,45,47,39
23,31,30,35,36,38,41,44,47,51,48,52,45,45,47,39,37
31,30,35,36,38,41,44,47,51,48,52,45,45,47,39,37,33
30,35,36,38,41,44,47,51,48,52,45,45,47,39,37,33,27
35,36,38,41,44,47,51,48,52,45,45,47,39,37,33,27,33
36,38,41,44,47,51,48,52,45,45,47,39,37,33,27,33,26
38,41,44,47,51,48,52,45,45,47,39,37,33,27,33,26,21
41,44,47,51,48,52,45,45,47,39,37,33,27,33,26,21,22
44,47,51,48,52,45,45,47,39,37,33,27,33,26,21,22,16
47,51,48,52,45,45,47,39,37,33,27,33,26,21,22,16,16
51,48,52,45,45,47,39,37,33,27,33,26,21,22,16,16,14
48,52,45,45,47,39,37,33,27,33,26,21,22,16,16,14,10
52,45,45,47,39,37,33,27,33,26,21,22,16,16,14,10,5
45,45,47,39,37,33,27,33,26,21,22,16,16,14,10,5,7
45,47,39,37,33,27,33,26,21,22,16,16,14,10,5,7,6
47,39,37,33,27,33,26,21,22,16,16,14,10,5,7,6,5
39,37,33,27,33,26,21,22,16,16,14,10,5,7,6,5,3
37,33,27,33,26,21,22,16,16,14,10,5,7,6,5,3,2
33,27,33,26,21,22,16,16,14,10,5,7,6,5,3,2,1
27,33,26,21,22,16,16,14,10,5,7,6,5,3,2,1,0
33,26,21,22,16,16,14,10,5,7,6,5,3,2,1,0,1
26,21,22,16,16,14,10,5,7,6,5,3,2,1,0,1,0
21,22,16,16,14,10,5,7,6,5,3,2,1,0,1,0,0
22,16,16,14,10,5,7,6,5,3,2,1,0,1,0,0,0
16,16,14,10,5,7,6,5,3,2,1,0,1,0,0,0,1
16,14,10,5,7,6,5,3,2,1,0,1,0,0,0,1,0
14,10,5,7,6,5,3,2,1,0,1,0,0,0,1,0,0
10,5,7,6,5,3,2,1,0,1,0,0,0,1,0,0,0
5,7,6,5,3,2,1,0,1,0,0,0,1,0,0,0,0
7,6,5,3,2,1,0,1,0,0,0,1,0,0,0,0,0
6,5,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0
5,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1
0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0
0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,2
0,0,0,0,0,0,0,0,0,0,3,4,1,1,0,2,0
0,0,0,0,0,0,0,0,0,3,4,1,1,0,2,0,1
0,0,0,0,0,0,0,0,3,4,1,1,0,2,0,1,3
0,0,0,0,0,0,0,3,4,1,1,0,2,0,1,3,0
0,0,0,0,0,0,3,4,1,1,0,2,0,1,3,0,1
0,0,0,0,0,3,4,1,1,0,2,0,1,3,0,1,3
0,0,0,0,3,4,1,1,0,2,0,1,3,0,1,3,4
0,0,0,3,4,1,1,0,2,0,1,3,0,1,3,4,0
0,0,3,4,1,1,0,2,0,1,3,0,1,3,4,0,3
0,3,4,1,1,0,2,0,1,3,0,1,3,4,0,3,1
3,4,1,1,0,2,0,1,3,0,1,3,4,0,3,1,2
4,1,1,0,2,0,1,3,0,1,3,4,0,3,1,2,0
1,1,0,2,0,1,3,0,1,3,4,0,3,1,2,0,7
1,0,2,0,1,3,0,1,3,4,0,3,1,2,0,7,18
0,2,0,1,3,0,1,3,4,0,3,1,2,0,7,18,16
2,0,1,3,0,1,3,4,0,3,1,2,0,7,18,16,23
0,1,3,0,1,3,4,0,3,1,2,0,7,18,16,23,25
1,3,0,1,3,4,0,3,1,2,0,7,18,16,23,25,34
3,0,1,3,4,0,3,1,2,0,7,18,16,23,25,34,33
0,1,3,4,0,3,1,2,0,7,18,16,23,25,34,33,42
1,3,4,0,3,1,2,0,7,18,16,23,25,34,33,42,47
3,4,0,3,1,2,0,7,18,16,23,25,34,33,42,47,54
4,0,3,1,2,0,7,18,16,23,25,34,33,42,47,54,53
0,3,1,2,0,7,18,16,23,25,34,33,42,47,54,53,61
3,1,2,0,7,18,16,23,25,34,33,42,47,54,53,61,63
1,2,0,7,18,16,23,25,34,33,42,47,54,53,61,63,71
2,0,7,18,16,23,25,34,33,42,47,54,53,61,63,71,77
0,7,18,16,23,25,34,33,42,47,54,53,61,63,71,77,77
7,18,16,23,25,34,33,42,47,54,53,61,63,71,77,77,86
18,16,23,25,34,33,42,47,54,53,61,63,71,77,77,86,88
16,23,25,34,33,42,47,54,53,61,63,71,77,77,86,88,88
23,25,34,33,42,47,54,53,61,63,71,77,77,86,88,88,93
25,34,33,42,47,54,53,61,63,71,77,77,86,88,88,93,78
34,33,42,47,54,53,61,63,71,77,77,86,88,88,93,78,87
33,42,47,54,53,61,63,71,77,77,86,88,88,93,78,87,84
42,47,54,53,61,63,71,77,77,86,88,88,93,78,87,84,67
47,54,53,61,63,71,77,77,86,88,88,93,78,87,84,67,67
54,53,61,63,71,77,77,86,88,88,93,78,87,84,67,67,62
53,61,63,71,77,77,86,88,88,93,78,87,84,67,67,62,54
61,63,71,77,77,86,88,88,93,78,87,84,67,67,62,54,55
63,71,77,77,86,88,88,93,78,87,84,67,67,62,54,55,44
71,77,77,86,88,88,93,78,87,84,67,67,62,54,55,44,42
77,77,86,88,88,93,78,87,84,67,67,62,54,55,44,42,38
77,86,88,88,93,78,87,84,67,67,62,54,55,44,42,38,30
86,88,88,93,78,87,84,67,67,62,54,55,44,42,38,30,28
88,88,93,78,87,84,67,67,62,54,55,44,42,38,30,28,25
88,93,78,87,84,67,67,62,54,55,44,42,38,30,28,25,15
93,78,87,84,67,67,62,54,55,44,42,38,30,28,25,15,12
78,87,84,67,67,62,54,55,44,42,38,30,28,25,15,12,9
87,84,67,67,62,54,55,44,42,38,30,28,25,15,12,9,12
84,67,67,62,54,55,44,42,38,30,28,25,15,12,9,12,9
67,67,62,54,55,44,42,38,30,28,25,15,12,9,12,9,5
67,62,54,55,44,42,38,30,28,25,15,12,9,12,9,5,4
62,54,55,44,42,38,30,28,25,15,12,9,12,9,5,4,1
54,55,44,42,38,30,28,25,15,12,9,12,9,5,4,1,0
55,44,42,38,30,28,25,15,12,9,12,9,5,4,1,0,1
44,42,38,30,28,25,15,12,9,12,9,5,4,1,0,1,0
42,38,30,28,25,15,12,9,12,9,5,4,1,0,1,0,0
38,30,28,25,15,12,9,12,9,5,4,1,0,1,0,0,0
30,28,25,15,12,9,12,9,5,4,1,0,1,0,0,0,1
28,25,15,12,9,12,9,5,4,1,0,1,0,0,0,1,0
25,15,12,9,12,9,5,4,1,0,1,0,0,0,1,0,0
15,12,9,12,9,5,4,1,0,1,0,0,0,1,0,0,0
12,9,12,9,5,4,1,0,1,0,0,0,1,0,0,0,0
9,12,9,5,4,1,0,1,0,0,0,1,0,0,0,0,0
12,9,5,4,1,0,1,0,0,0,1,0,0,0,0,0,0
9,5,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1
0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,3
